RunName.reactor,SampleTimeID,RunName,Reactor,CatalystID,origin,support,catalyst,ActualTempBlock,reactorPressure,ratioCat2support,ratioPromTot2cat,p1,p2,p3,p4,p5,p6,p7,mass,CatalystBedLength,reductionTemp,meanConvCorrected,sdConvCorrected,ArgonArea,H2flow110,N2flow120,Arflow130,COflow140,CO2H2flow150,flow160,flow170,flow180,diluentN2flow300,ElapsedRunTime
20150129_OAN_FLOW_016#31#300#10,39002,20150129_OAN_FLOW_016,31,OAN-DFK00427,DFK,S1,C2,300.019989,10.31999969,9,0.7,0,0,0,1,0,0,0,0.0164,1.5,119.994999,0,0,1707695.4,90.01799927,30.03400001,20.03200035,0,0,0,0,0,639.9939941,27.62422943
20150129_OAN_FLOW_016#32#300#10,39003,20150129_OAN_FLOW_016,32,OAN-DFK00429,DFK,S1,C2,300.019989,10.18999958,9,0.4,0,0,0,0,0,0,1,0.0158,1.1,120.0050011,0,0,1960225.2,89.98800049,30.10199966,20.04000016,0,0,0,0,0,640.0060059,27.70253449
20150129_OAN_FLOW_016#33#300#10,39004,20150129_OAN_FLOW_016,33,OAN-DFK00389,DFK,S3,C2,299.9899902,10.35999966,9,0.4,0,0,0,0,0,0,1,0.0093,0.8,269.9900055,0,0,2100821.8,89.99400024,29.86399994,19.97999992,0,0,0,0,0,639.9999878,27.78084068
20150129_OAN_FLOW_016#34#300#10,39005,20150129_OAN_FLOW_016,34,OAN-DFK00411,DFK,S1,C2,300.0100098,10.46000004,10,0.1,0.5,0,0.5,0,0,0,0,0.0072,0.9,269.9750061,0,0,2018110.8,90,29.73799973,20.01599998,0,0,0,0,0,639.9939942,27.85914574
20150129_OAN_FLOW_016#35#300#10,39006,20150129_OAN_FLOW_016,35,OAN-KNP00162,KNP,S1,C1,299.9899902,10.18000031,8.2336,0.633,0,0,1,0,0,0,0,0.0189,1.4,270.0050049,0,0,1884994.4,90,29.97000008,20.4920002,0,0,0,0,0,640.0179932,27.93745003
20150129_OAN_FLOW_016#36#300#10,39007,20150129_OAN_FLOW_016,36,OAN-KNP00150,KNP,S4,C1,299.980011,10.38000011,10,1,0.3333,0.3333,0.3333,0,0,0,0,0.0112,1.1,269.9949951,0,0,1980163,90.02999878,29.98200035,19.96200027,0,0,0,0,0,640.036023,28.01575546
20150129_OAN_FLOW_016#37#300#10,39008,20150129_OAN_FLOW_016,37,OAN-DFK00386,DFK,S3,C2,300.019989,10.09000015,9,0.7,0,0,0,0,0,1,0,0.0426,0.5,270,0,0,2090585.4,89.99400024,29.95,19.89199982,0,0,0,0,0,640.0059937,28.09405899
20150129_OAN_FLOW_016#38#300#10,39009,20150129_OAN_FLOW_016,38,OAN-DFK00393,DFK,S3,C2,299.9700012,9.970000267,5,0.7,0,0,0,0,1,0,0,0.0104,0.6,270.0099945,0,0,2111239.8,89.98200073,29.86200027,20.11199989,0,0,0,0,0,640,28.17236443
20150129_OAN_FLOW_016#39#300#10,39010,20150129_OAN_FLOW_016,39,OAN-DFK00431,DFK,S1,C2,299.9700012,10.48999977,5,0.7,0,0,0,0,0,1,0,0.0103,0.8,269.9850006,0,0,2033136.2,89.99400024,29.97799949,20.10399971,0,0,0,0,0,640.023999,28.2506691
20150129_OAN_FLOW_016#40#300#10,39011,20150129_OAN_FLOW_016,40,OAN-KNP00122,KNP,S3,C1,299.9899902,10.27000046,10,0.1,0.5,0.5,0,0,0,0,0,0.0133,1,270.0050049,0,0,2006655.8,90,29.98800011,19.82400017,0,0,0,0,0,639.9939941,28.32897377
20150129_OAN_FLOW_016#41#300#10,39012,20150129_OAN_FLOW_016,41,OAN-KNP00105,KNP,S3,C1,299.9899902,10.26000023,5,0.4,0.5,0,0,0,0.5,0,0,0.0192,1.2,270.0250092,0,0,2018158.4,89.97600098,29.93999939,20.11199989,0,0,0,0,0,640.0180176,28.40727806
20150129_OAN_FLOW_016#43#300#10,39014,20150129_OAN_FLOW_016,43,OAN-DFK00411,DFK,S1,C2,299.9899902,9.880000114,10,0.1,0.5,0,0.5,0,0,0,0,0.0083,1,270.0149994,0,0,1968987.8,89.98800049,29.93800011,19.88200035,0,0,0,0,0,640.0060059,28.56388969
20150129_OAN_FLOW_016#44#300#10,39015,20150129_OAN_FLOW_016,44,OAN-FIS00002,FIS,S2,C1,300,10.35000038,2,0.9,0,1,0,0,0,0,0,0.0362,2.4,269.9900055,0,0,1884394.2,89.98200073,30.18799973,19.97200051,0,0,0,0,0,639.9759766,28.64219437
20150129_OAN_FLOW_016#46#300#10,39017,20150129_OAN_FLOW_016,46,OAN-KNP00172,KNP,S1,C1,300,10.25,9,0.4,0,0,0,0,0,0,1,0.0311,1.4,269.9949951,0,0,2060818.6,89.98800049,29.92999993,19.97000046,0,0,0,0,0,639.9939819,28.79880409
20150129_OAN_FLOW_016#47#300#10,39018,20150129_OAN_FLOW_016,47,OAN-DFK00396,DFK,S3,C2,300.019989,10.30000019,9,0.4,0,0,0,0,0,1,0,0.0136,0.9,270.0050049,0,0,2028259.6,89.98200073,30.00599976,20.1340004,0,0,0,0,0,640.0240113,28.87710686
20150129_OAN_FLOW_016#48#300#10,39019,20150129_OAN_FLOW_016,48,OAN-DFK00397,DFK,S3,C2,299.9899902,10.64000034,5,0.7,0,0,0,1,0,0,0,0.0177,1.2,269.9950104,0,0,2015925.6,89.98200073,29.94599991,20.01799965,0,0,0,0,0,639.9820068,28.95541191
20150129_OAN_FLOW_016#6#300#10,39025,20150129_OAN_FLOW_016,6,OAN-KNP00145,KNP,S4,C1,299.9899902,10.18000031,9,0.4,0,0,0,0,0,0,1,0.0187,1.1,85.00499725,0,0,1955908.8,90.01199951,30.04399986,19.99000015,0,0,0,0,0,639.9880005,29.51086884
20150129_OAN_FLOW_016#6#350#10,39231,20150129_OAN_FLOW_016,6,OAN-KNP00145,KNP,S4,C1,350.0100098,10.11999989,9,0.4,0,0,0,0,0,0,1,0.0187,1.1,85.00499725,0,0,1946575.667,89.9950002,30.06833299,19.97833347,0,0,0,0,0,640.0250041,48.32653936
20150129_OAN_FLOW_016#7#350#10,39232,20150129_OAN_FLOW_016,7,OAN-KNP00171,KNP,S1,C1,350.0100098,9.920000076,9,0.4,0,0,0,1,0,0,0,0.0209,1.3,85.00500107,0,0,1981156.667,90.01499939,29.96333313,20.07833322,0,0,0,0,0,639.9899902,48.40484428
20150129_OAN_FLOW_016#8#350#10,39233,20150129_OAN_FLOW_016,8,OAN-FIS00002,FIS,S2,C1,349.9899902,10.40999985,2,0.9,0,1,0,0,0,0,0,0.0191,1.4,84.98000336,0,0,2019217.667,90.00999959,30.0066665,19.99000041,0,0,0,0,0,640.0050049,48.48314794
20150129_OAN_FLOW_016#10#350#10,39235,20150129_OAN_FLOW_016,10,OAN-DFK00391,DFK,S3,C2,350,10.17000008,5,0.7,0,0,0,0,0,1,0,0.0148,1.6,85.00500107,0,0,1996940,89.98500061,30.01666673,20.22666677,0,0,0,0,0,639.9850057,48.63999112
20150129_OAN_FLOW_016#11#350#10,39236,20150129_OAN_FLOW_016,11,OAN-DFK00390,DFK,S3,C2,349.980011,10.47000027,9,0.7,0,0,0,0,0,0,1,0.0268,1.1,85.01000214,0,0,2063381.5,90.0049998,30.03833326,19.9350001,0,0,0,0,0,640.0149943,48.71829669
20150129_OAN_FLOW_016#12#350#10,39237,20150129_OAN_FLOW_016,12,OAN-DFK00387,DFK,S3,C2,350,10.06000042,9,0.7,0,0,0,1,0,0,0,0.0024,1,85.00999832,0,0,1949668,89.98500061,29.93499946,20.08500004,0,0,0,0,0,640.0100098,48.79660035
20150129_OAN_FLOW_016#13#350#10,39238,20150129_OAN_FLOW_016,13,OAN-DFK00425,DFK,S1,C2,350.0299988,9.979999542,5,0.4,0,0,0,0,0,0,1,0.0162,1.1,84.98500061,0,0,2181555.5,89.97000122,29.91666667,20.13166682,0,0,0,0,0,640.0150045,48.87490336
20150129_OAN_FLOW_016#14#350#10,39239,20150129_OAN_FLOW_016,14,OAN-KNP00123,KNP,S3,C1,349.980011,10,10,1,0.3333,0.3333,0.3333,0,0,0,0,0.0174,1.1,84.99499893,0,0,2024164.167,90.0049998,29.96499952,19.95499992,0,0,0,0,0,640.0500082,48.95320892
20150129_OAN_FLOW_016#15#350#10,39240,20150129_OAN_FLOW_016,15,OAN-KNP00159,KNP,S1,C1,350.019989,10.27999973,5,0.4,0.5,0,0,0,0.5,0,0,0.0133,1.7,85.00500107,0,0,2010431.2,89.98800049,30.02000008,19.98600006,0,0,0,0,0,640.0360108,47.10915222
20150129_OAN_FLOW_016#16#350#10,39241,20150129_OAN_FLOW_016,16,OAN-KNP00143,KNP,S4,C1,349.9899902,10.21000004,9,0.7,0,0,0,0,0,1,0,0.0149,1.2,84.99000168,0,0,2050866.4,89.98200073,29.97600021,20.12800026,0,0,0,0,0,639.9939941,47.18745727
20150129_OAN_FLOW_016#17#350#10,39242,20150129_OAN_FLOW_016,17,OAN-KNP00147,KNP,S4,C1,350.019989,10.22000027,9,0.7,0,0,0,0,1,0,0,0.0126,1,120.0200005,0.009293374,0.020780616,2124318.2,90.00599976,30.10600014,20.04599953,0,0,0,0,0,639.9879761,47.26576156
20150129_OAN_FLOW_016#18#350#10,39243,20150129_OAN_FLOW_016,18,OAN-DFK00376,DFK,S3,C2,350,9.489999771,6.0506,0.5517,0,1,0,0,0,0,0,0.0609,1.7,120,0,0,2001796.6,90.01799927,29.97599983,19.94400024,0,0,0,0,0,639.9699951,47.34406738
20150129_OAN_FLOW_016#19#350#10,39244,20150129_OAN_FLOW_016,19,OAN-FIS00002,FIS,S2,C1,349.9599915,10.31999969,2,0.9,0,1,0,0,0,0,0,0.0184,1.6,119.9850007,0,0,2002890,90.02399902,29.82600021,20,0,0,0,0,0,639.9880005,47.4223732
20150129_OAN_FLOW_016#21#350#10,39246,20150129_OAN_FLOW_016,21,OAN-DFK00382,DFK,S3,C2,349.9899902,10.38000011,5,0.7,0,0,0,0,0,0,1,0.0193,0.9,120,0,0,1962622.4,89.98800049,30.06999969,20.05199966,0,0,0,0,0,640.0000122,47.57898178
20150129_OAN_FLOW_016#22#350#10,39247,20150129_OAN_FLOW_016,22,OAN-KNP00119,KNP,S3,C1,350.0100098,10.35999966,9,0.4,0,0,0,0,1,0,0,0.0256,1.1,120.0099984,0,0,2035172.8,89.99400024,30.00800019,19.93999977,0,0,0,0,0,640.0059937,47.6572876
20150129_OAN_FLOW_016#23#350#10,39248,20150129_OAN_FLOW_016,23,OAN-KNP00118,KNP,S3,C1,350,10.31000042,9,0.4,0,0,0,0,0,0,1,0.0101,1.5,120,0,0,1779226.4,89.98800049,29.93200035,19.87999992,0,0,0,0,0,639.9759888,47.73559265
20150129_OAN_FLOW_016#24#350#10,39249,20150129_OAN_FLOW_016,24,OAN-KNP00141,KNP,S4,C1,350,10.06999969,9,0.4,0,0,0,0,0,1,0,0.0197,1,120.0149994,0,0,2084191.75,89.99250031,29.9375,20.125,0,0,0,0,0,640.0375061,46.8528347
20150129_OAN_FLOW_016#25#350#10,39250,20150129_OAN_FLOW_016,25,OAN-KNP00168,KNP,S1,C1,350.0100098,10.09000015,9,0.4,0,0,0,0,0,1,0,0.0174,1.2,119.9800034,0,0,2018237,89.98800049,30.10799942,20.0779995,0,0,0,0,0,640.0119995,47.89220199
20150129_OAN_FLOW_016#26#350#10,39251,20150129_OAN_FLOW_016,26,OAN-KNP00117,KNP,S3,C1,350.0599976,10.22999954,9,0.4,0,0,0,1,0,0,0,0.0284,1.5,120.0099984,0,0,2039074.75,90.01499939,30.09500027,19.91000033,0,0,0,0,0,639.9775085,46.04837799
20150129_OAN_FLOW_016#27#350#10,39252,20150129_OAN_FLOW_016,27,OAN-KNP00142,KNP,S4,C1,349.980011,10.27000046,9,0.7,0,0,0,0,0,0,1,0.0104,0.9,119.9750023,0,0,2084621.4,90.01199951,30.01199989,20.12400017,0,0,0,0,0,640.0180054,48.04881134
20150129_OAN_FLOW_016#28#350#10,39253,20150129_OAN_FLOW_016,28,OAN-DFK00420,DFK,S1,C2,349.9899902,10.38000011,6.0506,0.5517,0,0,0,0,0,1,0,0.0394,1.4,119.9900017,0,0,1975236.8,89.98800049,30.04999962,19.7840004,0,0,0,0,0,640,48.12711563
20150129_OAN_FLOW_016#29#350#10,39254,20150129_OAN_FLOW_016,29,OAN-DFK00371,DFK,S3,C2,350.0400085,9.960000038,10,0.1,0.5,0,0.5,0,0,0,0,0.0025,0.9,120.0100021,0,0,2120777.8,89.97000122,30.09199943,20.05,0,0,0,0,0,640.0240112,48.20542068
20150129_OAN_FLOW_016#30#350#10,39255,20150129_OAN_FLOW_016,30,OAN-KNP00108,KNP,S3,C1,349.9700012,10.5,8.2336,0.633,0,0,1,0,0,0,0,0.0364,1.3,119.9900017,0,0,1706296.4,90,29.92000008,20.06600037,0,0,0,0,0,640.0560059,48.28372421
20150129_OAN_FLOW_016#31#350#10,39256,20150129_OAN_FLOW_016,31,OAN-DFK00427,DFK,S1,C2,350.0100098,10.46000004,9,0.7,0,0,0,1,0,0,0,0.0164,1.5,119.994999,0,0,1806940.6,89.98800049,29.9619999,20.12799988,0,0,0,0,0,639.9759888,48.36202927
20150129_OAN_FLOW_016#32#350#10,39257,20150129_OAN_FLOW_016,32,OAN-DFK00429,DFK,S1,C2,349.9899902,10.03999996,9,0.4,0,0,0,0,0,0,1,0.0158,1.1,120.0050011,0,0,2137179,89.98200073,30.08800011,20.05,0,0,0,0,0,639.9939941,48.44033432
20150129_OAN_FLOW_016#33#350#10,39258,20150129_OAN_FLOW_016,33,OAN-DFK00389,DFK,S3,C2,350,10.31999969,9,0.4,0,0,0,0,0,0,1,0.0093,0.8,269.9900055,0,0,2085388,90,29.97399978,20.04199981,0,0,0,0,0,640.0240112,48.51863938
20150129_OAN_FLOW_016#34#350#10,39259,20150129_OAN_FLOW_016,34,OAN-DFK00411,DFK,S1,C2,349.9700012,10.39000034,10,0.1,0.5,0,0.5,0,0,0,0,0.0072,0.9,269.9750061,0,0,2008417.8,90,30.03799972,20.02799988,0,0,0,0,0,639.976001,48.5969429
20150129_OAN_FLOW_016#35#350#10,39260,20150129_OAN_FLOW_016,35,OAN-KNP00162,KNP,S1,C1,350,10.21000004,8.2336,0.633,0,0,1,0,0,0,0,0.0189,1.4,270.0050049,0,0,1946627.8,90.01799927,29.92000008,20.1659996,0,0,0,0,0,639.9880005,48.67524567
20150129_OAN_FLOW_016#36#350#10,39261,20150129_OAN_FLOW_016,36,OAN-KNP00150,KNP,S4,C1,349.9899902,10.32999992,10,1,0.3333,0.3333,0.3333,0,0,0,0,0.0112,1.1,269.9949951,0.221140398,0.016729815,1979453,89.97750092,30.03250027,19.92249966,0,0,0,0,0,639.969986,49.71461678
20150129_OAN_FLOW_016#37#350#10,39262,20150129_OAN_FLOW_016,37,OAN-DFK00386,DFK,S3,C2,350.0100098,10.10000038,9,0.7,0,0,0,0,0,1,0,0.0426,0.5,270,0,0,2085896.4,90,29.90599976,20.07000008,0,0,0,0,0,639.9740112,48.83185653
20150129_OAN_FLOW_016#38#350#10,39263,20150129_OAN_FLOW_016,38,OAN-DFK00393,DFK,S3,C2,349.9700012,10.14999962,5,0.7,0,0,0,0,1,0,0,0.0104,0.6,270.0099945,0,0,2071766.4,90.02399902,30.09600029,19.85600014,0,0,0,0,0,639.9940063,48.91016083
20150129_OAN_FLOW_016#39#350#10,39264,20150129_OAN_FLOW_016,39,OAN-DFK00431,DFK,S1,C2,350.0499878,10.27999973,5,0.7,0,0,0,0,0,1,0,0.0103,0.8,269.9850006,0,0,2054186,89.99400024,30.06800003,20.11399994,0,0,0,0,0,640.0120239,48.98846588
20150129_OAN_FLOW_016#40#350#10,39265,20150129_OAN_FLOW_016,40,OAN-KNP00122,KNP,S3,C1,350,10.22999954,10,0.1,0.5,0.5,0,0,0,0,0,0.0133,1,270.0050049,0,0,2000443.4,90.01199951,30.03600006,19.93400002,0,0,0,0,0,639.9819946,49.06676941
20150129_OAN_FLOW_016#41#350#10,39266,20150129_OAN_FLOW_016,41,OAN-KNP00105,KNP,S3,C1,349.9700012,10.14000034,5,0.4,0.5,0,0,0,0.5,0,0,0.0192,1.2,270.0250092,0,0,2050805.6,90,29.98600006,19.92399979,0,0,0,0,0,639.9939941,49.1450737
20150129_OAN_FLOW_016#43#350#10,39268,20150129_OAN_FLOW_016,43,OAN-DFK00411,DFK,S1,C2,349.9899902,9.75,10,0.1,0.5,0,0.5,0,0,0,0,0.0083,1,270.0149994,0,0,2031864,90,30.04599991,20.00599976,0,0,0,0,0,640.0360108,49.30168457
20150129_OAN_FLOW_016#44#350#10,39317,20150129_OAN_FLOW_016,44,OAN-FIS00002,FIS,S2,C1,349.9899902,10.32999992,2,0.9,0,1,0,0,0,0,0,0.0362,2.4,269.9900055,0.069614296,0.005191483,1916979.4,90.01199951,29.83199997,19.80599976,0,0,0,0,0,640.0059937,49.37999038
20150129_OAN_FLOW_016#46#350#10,39271,20150129_OAN_FLOW_016,46,OAN-KNP00172,KNP,S1,C1,350,10.28999996,9,0.4,0,0,0,0,0,0,1,0.0311,1.4,269.9949951,0,0,2019759.4,90.00599976,30.06199989,20.10800018,0,0,0,0,0,640.0059937,49.5366005
20150129_OAN_FLOW_016#47#350#10,39272,20150129_OAN_FLOW_016,47,OAN-DFK00396,DFK,S3,C2,350.019989,10.06000042,9,0.4,0,0,0,0,0,1,0,0.0136,0.9,270.0050049,0,0,2025782.8,90.01199951,30.02400017,19.83800011,0,0,0,0,0,639.9819946,49.61490403
20150129_OAN_FLOW_016#48#350#10,39273,20150129_OAN_FLOW_016,48,OAN-DFK00397,DFK,S3,C2,350,10.57999992,5,0.7,0,0,0,1,0,0,0,0.0177,1.2,269.9950104,0,0,2003323.4,90.02399902,30.0579998,20.05400009,0,0,0,0,0,640.0119995,49.6932106
20150129_OAN_FLOW_016#6#400#10,39581,20150129_OAN_FLOW_016,6,OAN-KNP00145,KNP,S4,C1,399.9700012,10.13000011,9,0.4,0,0,0,0,0,0,1,0.0187,1.1,85.00499725,0.174218156,0.004390777,1950717.333,89.9950002,29.96999963,20.03000005,0,0,0,0,0,640.0150045,69.14909299
20150129_OAN_FLOW_016#7#400#10,39582,20150129_OAN_FLOW_016,7,OAN-KNP00171,KNP,S1,C1,400,9.899999619,9,0.4,0,0,0,1,0,0,0,0.0209,1.3,85.00500107,0.127406778,0.015838619,1992158.667,90.0049998,30.08666611,20.03500048,0,0,0,0,0,639.9800008,69.22739728
20150129_OAN_FLOW_016#8#400#10,39487,20150129_OAN_FLOW_016,8,OAN-FIS00002,FIS,S2,C1,399.9899902,10.39000034,2,0.9,0,1,0,0,0,0,0,0.0191,1.4,84.98000336,0.253999069,0.015950788,2017742.667,89.98500061,29.96333345,19.84666665,0,0,0,0,0,639.9800008,69.30570157
20150129_OAN_FLOW_016#10#400#10,39489,20150129_OAN_FLOW_016,10,OAN-DFK00391,DFK,S3,C2,400.019989,10.18000031,5,0.7,0,0,0,0,0,1,0,0.0148,1.6,85.00500107,0,0,1992640.333,90.01499939,29.96999995,19.9333334,0,0,0,0,0,639.969991,69.4623127
20150129_OAN_FLOW_016#11#400#10,39490,20150129_OAN_FLOW_016,11,OAN-DFK00390,DFK,S3,C2,399.980011,10.47999954,9,0.7,0,0,0,0,0,0,1,0.0268,1.1,85.01000214,0,0,2064318.167,89.99000041,30.00000032,20.07833322,0,0,0,0,0,640.0049947,69.54061572
20150129_OAN_FLOW_016#12#400#10,39491,20150129_OAN_FLOW_016,12,OAN-DFK00387,DFK,S3,C2,400.0299988,10,9,0.7,0,0,0,1,0,0,0,0.0024,1,85.00999832,0,0,1954192.333,89.96500142,30.02666664,19.92166646,0,0,0,0,0,640.0000102,69.61892192
20150129_OAN_FLOW_016#13#400#10,39492,20150129_OAN_FLOW_016,13,OAN-DFK00425,DFK,S1,C2,400,10.01000023,5,0.4,0,0,0,0,0,0,1,0.0162,1.1,84.98500061,0,0,2178966.5,90.02499898,29.95833333,20.21000004,0,0,0,0,0,640.0000102,69.69722494
20150129_OAN_FLOW_016#14#400#10,39493,20150129_OAN_FLOW_016,14,OAN-KNP00123,KNP,S3,C1,400,10.05000019,10,1,0.3333,0.3333,0.3333,0,0,0,0,0.0174,1.1,84.99499893,0.05934917,0.014160967,2062102.4,90,30.15800018,19.89399987,0,0,0,0,0,639.9939941,67.85340652
20150129_OAN_FLOW_016#16#400#10,39543,20150129_OAN_FLOW_016,16,OAN-KNP00143,KNP,S4,C1,399.9899902,10.21000004,9,0.7,0,0,0,0,0,1,0,0.0149,1.2,84.99000168,0.185436811,0.003883216,2062057.8,89.99400024,29.92999993,19.99799996,0,0,0,0,0,640.0059937,68.01001434
20150129_OAN_FLOW_016#17#400#10,39496,20150129_OAN_FLOW_016,17,OAN-KNP00147,KNP,S4,C1,400.0400085,10.22999954,9,0.7,0,0,0,0,1,0,0,0.0126,1,120.0200005,0.419950849,0.019820407,1924501.2,90,29.9699997,20.05399971,0,0,0,0,0,639.9699951,68.08832168
20150129_OAN_FLOW_016#18#400#10,39497,20150129_OAN_FLOW_016,18,OAN-DFK00376,DFK,S3,C2,399.980011,9.279999733,6.0506,0.5517,0,1,0,0,0,0,0,0.0609,1.7,120,0,0,2009528.2,89.99400024,29.90800018,20.09399986,0,0,0,0,0,639.9700073,68.16662598
20150129_OAN_FLOW_016#19#400#10,39498,20150129_OAN_FLOW_016,19,OAN-FIS00002,FIS,S2,C1,400.019989,10.30000019,2,0.9,0,1,0,0,0,0,0,0.0184,1.6,119.9850007,0.225314713,0.016868179,1984403.2,89.98200073,29.9420002,19.94599991,0,0,0,0,0,639.9879883,68.24493027
20150129_OAN_FLOW_016#21#400#10,39500,20150129_OAN_FLOW_016,21,OAN-DFK00382,DFK,S3,C2,400.0100098,10.22000027,5,0.7,0,0,0,0,0,0,1,0.0193,0.9,120,0,0,2150254.8,89.98800049,30.05,20.03800011,0,0,0,0,0,639.9819946,68.40153885
20150129_OAN_FLOW_016#22#400#10,39501,20150129_OAN_FLOW_016,22,OAN-KNP00119,KNP,S3,C1,399.980011,10.34000015,9,0.4,0,0,0,0,1,0,0,0.0256,1.1,120.0099984,0.063027768,0.00891249,1876554.6,89.99400024,30.07000008,19.90800018,0,0,0,0,0,639.9819946,68.47984085
20150129_OAN_FLOW_016#23#400#10,39502,20150129_OAN_FLOW_016,23,OAN-KNP00118,KNP,S3,C1,399.9700012,10.07999992,9,0.4,0,0,0,0,0,0,1,0.0101,1.5,120,0,0,1865475.8,90.01199951,30.08999939,20.04599991,0,0,0,0,0,639.9819946,68.55814667
20150129_OAN_FLOW_016#24#400#10,39551,20150129_OAN_FLOW_016,24,OAN-KNP00141,KNP,S4,C1,400,10.10000038,9,0.4,0,0,0,0,0,1,0,0.0197,1,120.0149994,0.191088586,0.001300871,2095679.2,89.98800049,29.97000007,20.1079998,0,0,0,0,0,639.9820068,68.63644943
20150129_OAN_FLOW_016#25#400#10,39552,20150129_OAN_FLOW_016,25,OAN-KNP00168,KNP,S1,C1,399.980011,10.27000046,9,0.4,0,0,0,0,0,1,0,0.0174,1.2,119.9800034,0.102280648,0.013920694,2165618.6,90,30.03199997,20.09199982,0,0,0,0,0,639.9880005,68.71475601
20150129_OAN_FLOW_016#26#400#10,39601,20150129_OAN_FLOW_016,26,OAN-KNP00117,KNP,S3,C1,399.9899902,10.10000038,9,0.4,0,0,0,1,0,0,0,0.0284,1.5,120.0099984,0.035104338,0.002126392,1973544.6,89.98800049,29.9579998,19.77399979,0,0,0,0,0,639.9940063,68.79306183
20150129_OAN_FLOW_016#27#400#10,39506,20150129_OAN_FLOW_016,27,OAN-KNP00142,KNP,S4,C1,399.980011,10.27999973,9,0.7,0,0,0,0,0,0,1,0.0104,0.9,119.9750023,0.183216118,0.021265082,1960254,90.01799927,30.00600014,20.10400009,0,0,0,0,0,639.9639892,68.87136612
20150129_OAN_FLOW_016#28#400#10,39699,20150129_OAN_FLOW_016,28,OAN-DFK00420,DFK,S1,C2,399.9700012,10.44999981,6.0506,0.5517,0,0,0,0,0,1,0,0.0394,1.4,119.9900017,0.042983959,0.014123715,1981387.6,90.00599976,30.02400017,20.18800011,0,0,0,0,0,640.0120117,68.94966965
20150129_OAN_FLOW_016#29#400#10,39508,20150129_OAN_FLOW_016,29,OAN-DFK00371,DFK,S3,C2,400.019989,10.02000046,10,0.1,0.5,0,0.5,0,0,0,0,0.0025,0.9,120.0100021,0,0,2145222.6,89.98800049,30.06199989,19.76000023,0,0,0,0,0,639.9939941,69.0279747
20150129_OAN_FLOW_016#30#400#10,39557,20150129_OAN_FLOW_016,30,OAN-KNP00108,KNP,S3,C1,400,10.72000027,8.2336,0.633,0,0,1,0,0,0,0,0.0364,1.3,119.9900017,0.033904589,0.006019624,1640017.6,90,29.98199959,19.92799988,0,0,0,0,0,640,69.10627899
20150129_OAN_FLOW_016#31#400#10,39510,20150129_OAN_FLOW_016,31,OAN-DFK00427,DFK,S1,C2,400,10.36999989,9,0.7,0,0,0,1,0,0,0,0.0164,1.5,119.994999,0,0,2028844.8,90,29.97599983,19.95400009,0,0,0,0,0,639.9940063,69.18458557
20150129_OAN_FLOW_016#32#400#10,39511,20150129_OAN_FLOW_016,32,OAN-DFK00429,DFK,S1,C2,399.9599915,9.949999809,9,0.4,0,0,0,0,0,0,1,0.0158,1.1,120.0050011,0,0,2196487.8,90.01199951,30.11800003,20.13199959,0,0,0,0,0,639.9880005,69.26288834
20150129_OAN_FLOW_016#33#400#10,39512,20150129_OAN_FLOW_016,33,OAN-DFK00389,DFK,S3,C2,399.9899902,10.35000038,9,0.4,0,0,0,0,0,0,1,0.0093,0.8,269.9900055,0,0,2100740.4,90.00599976,30.06199989,20.05400009,0,0,0,0,0,639.9759888,69.34119415
20150129_OAN_FLOW_016#34#400#10,39513,20150129_OAN_FLOW_016,34,OAN-DFK00411,DFK,S1,C2,399.9899902,10.40999985,10,0.1,0.5,0,0.5,0,0,0,0,0.0072,0.9,269.9750061,0,0,2015836,90,30.08500004,19.8300004,0,0,0,0,0,640,70.38055897
20150129_OAN_FLOW_016#35#400#10,39658,20150129_OAN_FLOW_016,35,OAN-KNP00162,KNP,S1,C1,399.9899902,10.26000023,8.2336,0.633,0,0,1,0,0,0,0,0.0189,1.4,270.0050049,0.242232237,0.009262364,1874479.6,90.00599976,30.0199997,20.07200012,0,0,0,0,0,639.9999878,69.49780045
20150129_OAN_FLOW_016#36#400#10,39515,20150129_OAN_FLOW_016,36,OAN-KNP00150,KNP,S4,C1,400.0100098,10.35000038,10,1,0.3333,0.3333,0.3333,0,0,0,0,0.0112,1.1,269.9949951,0.779921461,0.046270575,1987287.25,90.01499939,30.03999949,20.29750013,0,0,0,0,0,639.9699707,69.57610512
20150129_OAN_FLOW_016#37#400#10,39516,20150129_OAN_FLOW_016,37,OAN-DFK00386,DFK,S3,C2,400.0100098,10.21000004,9,0.7,0,0,0,0,0,1,0,0.0426,0.5,270,0,0,2092762,90.01199951,29.92800026,19.80400009,0,0,0,0,0,640.0060059,69.65440903
20150129_OAN_FLOW_016#38#400#10,39517,20150129_OAN_FLOW_016,38,OAN-DFK00393,DFK,S3,C2,399.980011,10.10999966,5,0.7,0,0,0,0,1,0,0,0.0104,0.6,270.0099945,0,0,2022405.4,89.98800049,30.01400032,20.02200051,0,0,0,0,0,640.0119995,69.73271713
20150129_OAN_FLOW_016#39#400#10,39518,20150129_OAN_FLOW_016,39,OAN-DFK00431,DFK,S1,C2,399.9899902,10.18999958,5,0.7,0,0,0,0,0,1,0,0.0103,0.8,269.9850006,0,0,2062354.6,90.01199951,29.92399978,20.11200028,0,0,0,0,0,639.9939941,69.81101837
